"dB"      "codedlen"      "PLR" using |A|=1000
20.5    6400  0
20.5    6500  0
20.5    6600  0
20.5    6700  0
20.5    6800  0
20.5    6900  0
20.5    7000  0
20.5    7100  0
20.5    7200  0
20.5    7300  0
20.5    7400  0
20.5    7500  0
20.5    7600  0
20.5    7700  0
20.5    7800  0
20.5    7900  0
20.5    8000  0
20.5    8100  0
20.5    8200  0
20.5    8300  0
20.5    8400  0
20.5    8500  0
20.5    8600  0
20.5    8700  0
20.5    8800  0
20.5    8900  0
20.5    9000  0
20.5    9100  0
20.5    9200  0
20.5    9300  0
20.5    9400  0
20.5    9500  0
20.5    9600  0
20.5    9700  0
20.5    9800  0
20.5    9900  0
21    1000  0.938667
21    1100  0.0216667
21    1200  0.00166667
21    1300  0
21    1400  0
21    1500  0
21    1600  0.000333333
21    1700  0
21    1800  0
21    1900  0
21    2000  0
21    2100  0
21    2200  0
21    2300  0
21    2400  0
21    2500  0
21    2600  0
21    2700  0
21    2800  0
21    2900  0
21    3000  0
21    3100  0
21    3200  0
21    3300  0
21    3400  0
21    3500  0
21    3600  0
21    3700  0
21    3800  0
21    3900  0
21    4000  0
21    4100  0
21    4200  0
21    4300  0
21    4400  0
21    4500  0
21    4600  0
21    4700  0
21    4800  0
21    4900  0
21    5000  0
21    5100  0
21    5200  0
21    5300  0
21    5400  0
21    5500  0
21    5600  0
21    5700  0
21    5800  0
21    5900  0
21    6000  0
21    6100  0
21    6200  0
21    6300  0
21    6400  0
21    6500  0
21    6600  0
21    6700  0
21    6800  0
21    6900  0
21    7000  0
21    7100  0
21    7200  0
21    7300  0
21    7400  0
21    7500  0
21    7600  0
21    7700  0
21    7800  0
21    7900  0
21    8000  0
21    8100  0
21    8200  0
21    8300  0
21    8400  0
21    8500  0
21    8600  0
21    8700  0
21    8800  0
21    8900  0
21    9000  0
21    9100  0
21    9200  0
21    9300  0
21    9400  0
21    9500  0
21    9600  0
21    9700  0
21    9800  0
21    9900  0
21.5    1000  0.894333
21.5    1100  0.0183333
21.5    1200  0.002
21.5    1300  0
21.5    1400  0
21.5    1500  0
21.5    1600  0
21.5    1700  0
21.5    1800  0
21.5    1900  0
21.5    2000  0
21.5    2100  0
21.5    2200  0
21.5    2300  0
21.5    2400  0
21.5    2500  0
21.5    2600  0
21.5    2700  0
21.5    2800  0
21.5    2900  0
21.5    3000  0
21.5    3100  0
21.5    3200  0
21.5    3300  0
21.5    3400  0
21.5    3500  0
21.5    3600  0
21.5    3700  0
21.5    3800  0
21.5    3900  0
21.5    4000  0
21.5    4100  0
21.5    4200  0
21.5    4300  0
21.5    4400  0
21.5    4500  0
21.5    4600  0
21.5    4700  0
21.5    4800  0
21.5    4900  0
21.5    5000  0
21.5    5100  0
21.5    5200  0
21.5    5300  0
21.5    5400  0
21.5    5500  0
21.5    5600  0
21.5    5700  0
21.5    5800  0
21.5    5900  0
21.5    6000  0
21.5    6100  0
21.5    6200  0
21.5    6300  0
21.5    6400  0
21.5    6500  0
21.5    6600  0
21.5    6700  0
21.5    6800  0
21.5    6900  0
21.5    7000  0
21.5    7100  0
21.5    7200  0
21.5    7300  0
21.5    7400  0
21.5    7500  0
21.5    7600  0
21.5    7700  0
21.5    7800  0
21.5    7900  0
21.5    8000  0
21.5    8100  0
21.5    8200  0
21.5    8300  0
21.5    8400  0
21.5    8500  0
21.5    8600  0
21.5    8700  0
21.5    8800  0
21.5    8900  0
21.5    9000  0
21.5    9100  0
21.5    9200  0
21.5    9300  0
21.5    9400  0
21.5    9500  0
21.5    9600  0
21.5    9700  0
21.5    9800  0
21.5    9900  0
22    1000  0.853667
22    1100  0.0106667
22    1200  0.00133333
22    1300  0.000333333
22    1400  0
22    1500  0
22    1600  0
22    1700  0
22    1800  0
22    1900  0
22    2000  0
22    2100  0
22    2200  0
22    2300  0
22    2400  0
22    2500  0
22    2600  0
22    2700  0
22    2800  0
22    2900  0
22    3000  0
22    3100  0
22    3200  0
22    3300  0
22    3400  0
22    3500  0
22    3600  0
22    3700  0
22    3800  0
22    3900  0
22    4000  0
22    4100  0
22    4200  0
22    4300  0
22    4400  0
22    4500  0
22    4600  0
22    4700  0
22    4800  0
22    4900  0
22    5000  0
22    5100  0
22    5200  0
22    5300  0
22    5400  0
22    5500  0
22    5600  0
22    5700  0
22    5800  0
22    5900  0
22    6000  0
22    6100  0
22    6200  0
22    6300  0
22    6400  0
22    6500  0
22    6600  0
22    6700  0
22    6800  0
22    6900  0
22    7000  0
22    7100  0
22    7200  0
22    7300  0
22    7400  0
22    7500  0
22    7600  0
22    7700  0
22    7800  0
22    7900  0
22    8000  0
22    8100  0
22    8200  0
22    8300  0
22    8400  0
22    8500  0
22    8600  0
22    8700  0
22    8800  0
22    8900  0
22    9000  0
22    9100  0
22    9200  0
22    9300  0
22    9400  0
22    9500  0
22    9600  0
22    9700  0
22    9800  0
22    9900  0
22.5    1000  0.776333
22.5    1100  0.0106667
22.5    1200  0.001
22.5    1300  0
22.5    1400  0
22.5    1500  0
22.5    1600  0
22.5    1700  0
22.5    1800  0
22.5    1900  0
22.5    2000  0
22.5    2100  0
22.5    2200  0
22.5    2300  0
22.5    2400  0
22.5    2500  0
22.5    2600  0
22.5    2700  0
22.5    2800  0
22.5    2900  0
22.5    3000  0
22.5    3100  0
22.5    3200  0
22.5    3300  0
22.5    3400  0
22.5    3500  0
22.5    3600  0
22.5    3700  0
22.5    3800  0
22.5    3900  0
22.5    4000  0
22.5    4100  0
22.5    4200  0
22.5    4300  0
22.5    4400  0
22.5    4500  0
22.5    4600  0
22.5    4700  0
22.5    4800  0
22.5    4900  0
22.5    5000  0
22.5    5100  0
22.5    5200  0
22.5    5300  0
22.5    5400  0
22.5    5500  0
22.5    5600  0
22.5    5700  0
22.5    5800  0
22.5    5900  0
22.5    6000  0
22.5    6100  0
22.5    6200  0
22.5    6300  0
22.5    6400  0
22.5    6500  0
22.5    6600  0
22.5    6700  0
22.5    6800  0
22.5    6900  0
22.5    7000  0
22.5    7100  0
22.5    7200  0
22.5    7300  0
22.5    7400  0
22.5    7500  0
22.5    7600  0
22.5    7700  0
22.5    7800  0
22.5    7900  0
22.5    8000  0
22.5    8100  0
22.5    8200  0
22.5    8300  0
22.5    8400  0
22.5    8500  0
22.5    8600  0
22.5    8700  0
22.5    8800  0
22.5    8900  0
22.5    9000  0
22.5    9100  0
22.5    9200  0
22.5    9300  0
22.5    9400  0
22.5    9500  0
22.5    9600  0
22.5    9700  0
22.5    9800  0
22.5    9900  0
23    1000  0.703333
23    1100  0.00933333
23    1200  0.00133333
23    1300  0
23    1400  0
23    1500  0
23    1600  0
23    1700  0
23    1800  0
23    1900  0
23    2000  0
23    2100  0
23    2200  0
23    2300  0
23    2400  0
23    2500  0
23    2600  0
23    2700  0
23    2800  0
23    2900  0
23    3000  0
23    3100  0
23    3200  0
23    3300  0
23    3400  0
23    3500  0
23    3600  0
23    3700  0
23    3800  0
23    3900  0
23    4000  0
23    4100  0
23    4200  0
23    4300  0
23    4400  0
23    4500  0
23    4600  0
23    4700  0
23    4800  0
23    4900  0
23    5000  0
23    5100  0
23    5200  0
23    5300  0
23    5400  0
23    5500  0
23    5600  0
23    5700  0
23    5800  0
23    5900  0
23    6000  0
23    6100  0
23    6200  0
23    6300  0
23    6400  0
23    6500  0
23    6600  0
23    6700  0
23    6800  0
23    6900  0
23    7000  0
23    7100  0
23    7200  0
23    7300  0
23    7400  0
23    7500  0
23    7600  0
23    7700  0
23    7800  0
23    7900  0
23    8000  0
23    8100  0
23    8200  0
23    8300  0
23    8400  0
23    8500  0
23    8600  0
23    8700  0
23    8800  0
23    8900  0
23    9000  0
23    9100  0
23    9200  0
23    9300  0
23    9400  0
23    9500  0
23    9600  0
23    9700  0
23    9800  0
23    9900  0
23.5    1000  0.629333
23.5    1100  0.006
23.5    1200  0.000333333
23.5    1300  0
23.5    1400  0
23.5    1500  0
23.5    1600  0
23.5    1700  0
23.5    1800  0
23.5    1900  0
23.5    2000  0
23.5    2100  0
23.5    2200  0
23.5    2300  0
23.5    2400  0
23.5    2500  0
23.5    2600  0
23.5    2700  0
23.5    2800  0
23.5    2900  0
23.5    3000  0
23.5    3100  0
23.5    3200  0
23.5    3300  0
23.5    3400  0
23.5    3500  0
23.5    3600  0
23.5    3700  0
23.5    3800  0
23.5    3900  0
23.5    4000  0
23.5    4100  0
23.5    4200  0
23.5    4300  0
23.5    4400  0
23.5    4500  0
23.5    4600  0
23.5    4700  0
23.5    4800  0
23.5    4900  0
23.5    5000  0
23.5    5100  0
23.5    5200  0
23.5    5300  0
23.5    5400  0
23.5    5500  0
23.5    5600  0
23.5    5700  0
23.5    5800  0
23.5    5900  0
23.5    6000  0
23.5    6100  0
23.5    6200  0
23.5    6300  0
23.5    6400  0
23.5    6500  0
23.5    6600  0
23.5    6700  0
23.5    6800  0
23.5    6900  0
23.5    7000  0
23.5    7100  0
23.5    7200  0
23.5    7300  0
23.5    7400  0
23.5    7500  0
23.5    7600  0
23.5    7700  0
23.5    7800  0
23.5    7900  0
23.5    8000  0
23.5    8100  0
23.5    8200  0
23.5    8300  0
23.5    8400  0
23.5    8500  0
23.5    8600  0
23.5    8700  0
23.5    8800  0
23.5    8900  0
23.5    9000  0
23.5    9100  0
23.5    9200  0
23.5    9300  0
23.5    9400  0
23.5    9500  0
23.5    9600  0
23.5    9700  0
23.5    9800  0
23.5    9900  0
24    1000  0.53
24    1100  0.007
24    1200  0.000333333
24    1300  0
24    1400  0
24    1500  0
24    1600  0
24    1700  0
24    1800  0
24    1900  0
24    2000  0
24    2100  0
24    2200  0
24    2300  0
24    2400  0
24    2500  0
24    2600  0
24    2700  0
24    2800  0
24    2900  0
24    3000  0
24    3100  0
24    3200  0
24    3300  0
24    3400  0
24    3500  0
24    3600  0
24    3700  0
24    3800  0
24    3900  0
24    4000  0
24    4100  0
24    4200  0
24    4300  0
24    4400  0
24    4500  0
24    4600  0
24    4700  0
24    4800  0
24    4900  0
24    5000  0
24    5100  0
24    5200  0
24    5300  0
24    5400  0
24    5500  0
24    5600  0
24    5700  0
24    5800  0
24    5900  0
24    6000  0
24    6100  0
24    6200  0
24    6300  0
24    6400  0
24    6500  0
24    6600  0
24    6700  0
24    6800  0
24    6900  0
24    7000  0
24    7100  0
24    7200  0
24    7300  0
24    7400  0
24    7500  0
24    7600  0
24    7700  0
24    7800  0
24    7900  0
24    8000  0
24    8100  0
24    8200  0
24    8300  0
24    8400  0
24    8500  0
24    8600  0
24    8700  0
24    8800  0
24    8900  0
24    9000  0
24    9100  0
24    9200  0
24    9300  0
24    9400  0
24    9500  0
24    9600  0
24    9700  0
24    9800  0
24    9900  0
24.5    1000  0.471667
24.5    1100  0.00533333
24.5    1200  0.001
24.5    1300  0
24.5    1400  0
24.5    1500  0
24.5    1600  0
24.5    1700  0
24.5    1800  0
24.5    1900  0
24.5    2000  0
24.5    2100  0
24.5    2200  0
24.5    2300  0
24.5    2400  0
24.5    2500  0
24.5    2600  0
24.5    2700  0
24.5    2800  0
24.5    2900  0
24.5    3000  0
24.5    3100  0
24.5    3200  0
24.5    3300  0
24.5    3400  0
24.5    3500  0
24.5    3600  0
24.5    3700  0
24.5    3800  0
24.5    3900  0
24.5    4000  0
24.5    4100  0
24.5    4200  0
24.5    4300  0
24.5    4400  0
24.5    4500  0
24.5    4600  0
24.5    4700  0
24.5    4800  0
24.5    4900  0
24.5    5000  0
24.5    5100  0
24.5    5200  0
24.5    5300  0
24.5    5400  0
24.5    5500  0
24.5    5600  0
24.5    5700  0
24.5    5800  0
24.5    5900  0
24.5    6000  0
24.5    6100  0
24.5    6200  0
24.5    6300  0
24.5    6400  0
24.5    6500  0
24.5    6600  0
24.5    6700  0
24.5    6800  0
24.5    6900  0
24.5    7000  0
24.5    7100  0
24.5    7200  0
24.5    7300  0
24.5    7400  0
24.5    7500  0
24.5    7600  0
24.5    7700  0
24.5    7800  0
24.5    7900  0
24.5    8000  0
24.5    8100  0
24.5    8200  0
24.5    8300  0
24.5    8400  0
24.5    8500  0
24.5    8600  0
24.5    8700  0
24.5    8800  0
24.5    8900  0
24.5    9000  0
24.5    9100  0
24.5    9200  0
24.5    9300  0
24.5    9400  0
24.5    9500  0
24.5    9600  0
24.5    9700  0
24.5    9800  0
24.5    9900  0
25    1000  0.393333
25    1100  0.003
25    1200  0.000333333
25    1300  0
25    1400  0
25    1500  0
25    1600  0
25    1700  0
25    1800  0
25    1900  0
25    2000  0
25    2100  0
25    2200  0
25    2300  0
25    2400  0
25    2500  0
25    2600  0
25    2700  0
25    2800  0
25    2900  0
25    3000  0
25    3100  0
25    3200  0
25    3300  0
25    3400  0
25    3500  0
25    3600  0
25    3700  0
25    3800  0
25    3900  0
25    4000  0
25    4100  0
25    4200  0
25    4300  0
25    4400  0
25    4500  0
25    4600  0
25    4700  0
25    4800  0
25    4900  0
25    5000  0
25    5100  0
25    5200  0
25    5300  0
25    5400  0
25    5500  0
25    5600  0
25    5700  0
25    5800  0
25    5900  0
25    6000  0
25    6100  0
25    6200  0
25    6300  0
25    6400  0
25    6500  0
25    6600  0
25    6700  0
25    6800  0
25    6900  0
25    7000  0
25    7100  0
25    7200  0
25    7300  0
25    7400  0
25    7500  0
25    7600  0
25    7700  0
25    7800  0
25    7900  0
25    8000  0
25    8100  0
25    8200  0
25    8300  0
25    8400  0
25    8500  0
25    8600  0
25    8700  0
25    8800  0
25    8900  0
25    9000  0
25    9100  0
25    9200  0
25    9300  0
25    9400  0
25    9500  0
25    9600  0
25    9700  0
25    9800  0
25    9900  0
25.5    1000  0.321
25.5    1100  0.00466667
25.5    1200  0
25.5    1300  0
25.5    1400  0
25.5    1500  0
25.5    1600  0
25.5    1700  0
25.5    1800  0
25.5    1900  0
25.5    2000  0
25.5    2100  0
25.5    2200  0
25.5    2300  0
25.5    2400  0
25.5    2500  0
25.5    2600  0
25.5    2700  0
25.5    2800  0
25.5    2900  0
25.5    3000  0
25.5    3100  0
25.5    3200  0
25.5    3300  0
25.5    3400  0
25.5    3500  0
25.5    3600  0
25.5    3700  0
25.5    3800  0
25.5    3900  0
25.5    4000  0
25.5    4100  0
25.5    4200  0
25.5    4300  0
25.5    4400  0
25.5    4500  0
25.5    4600  0
25.5    4700  0
25.5    4800  0
25.5    4900  0
25.5    5000  0
25.5    5100  0
25.5    5200  0
25.5    5300  0
25.5    5400  0
25.5    5500  0
25.5    5600  0
25.5    5700  0
25.5    5800  0
25.5    5900  0
25.5    6000  0
25.5    6100  0
25.5    6200  0
25.5    6300  0
25.5    6400  0
25.5    6500  0
25.5    6600  0
25.5    6700  0
25.5    6800  0
25.5    6900  0
25.5    7000  0
25.5    7100  0
25.5    7200  0
25.5    7300  0
25.5    7400  0
25.5    7500  0
25.5    7600  0
25.5    7700  0
25.5    7800  0
25.5    7900  0
25.5    8000  0
25.5    8100  0
25.5    8200  0
25.5    8300  0
25.5    8400  0
25.5    8500  0
25.5    8600  0
25.5    8700  0
25.5    8800  0
25.5    8900  0
25.5    9000  0
25.5    9100  0
25.5    9200  0
25.5    9300  0
25.5    9400  0
25.5    9500  0
25.5    9600  0
25.5    9700  0
25.5    9800  0
25.5    9900  0
26    1000  0.260667
26    1100  0.002
26    1200  0.000333333
26    1300  0
26    1400  0
26    1500  0
26    1600  0
26    1700  0
26    1800  0
26    1900  0
26    2000  0
26    2100  0
26    2200  0
26    2300  0
26    2400  0
26    2500  0
26    2600  0
26    2700  0
26    2800  0
26    2900  0
26    3000  0
26    3100  0
26    3200  0
26    3300  0
26    3400  0
26    3500  0
26    3600  0
26    3700  0
26    3800  0
26    3900  0
26    4000  0
26    4100  0
26    4200  0
26    4300  0
26    4400  0
26    4500  0
26    4600  0
26    4700  0
26    4800  0
26    4900  0
26    5000  0
26    5100  0
26    5200  0
26    5300  0
26    5400  0
26    5500  0
26    5600  0
26    5700  0
26    5800  0
26    5900  0
26    6000  0
26    6100  0
26    6200  0
26    6300  0
26    6400  0
26    6500  0
26    6600  0
26    6700  0
26    6800  0
26    6900  0
26    7000  0
26    7100  0
26    7200  0
26    7300  0
26    7400  0
26    7500  0
26    7600  0
26    7700  0
26    7800  0
26    7900  0
26    8000  0
26    8100  0
26    8200  0
26    8300  0
26    8400  0
26    8500  0
26    8600  0
26    8700  0
26    8800  0
26    8900  0
26    9000  0
26    9100  0
26    9200  0
26    9300  0
26    9400  0
26    9500  0
26    9600  0
26    9700  0
26    9800  0
26    9900  0
26.5    1000  0.217
26.5    1100  0.00166667
26.5    1200  0
26.5    1300  0
26.5    1400  0
26.5    1500  0
26.5    1600  0
26.5    1700  0
26.5    1800  0
26.5    1900  0
26.5    2000  0
26.5    2100  0
26.5    2200  0
26.5    2300  0
26.5    2400  0
26.5    2500  0
26.5    2600  0
26.5    2700  0
26.5    2800  0
26.5    2900  0
26.5    3000  0
26.5    3100  0
26.5    3200  0
26.5    3300  0
26.5    3400  0
26.5    3500  0
26.5    3600  0
26.5    3700  0
26.5    3800  0
26.5    3900  0
26.5    4000  0
26.5    4100  0
26.5    4200  0
26.5    4300  0
26.5    4400  0
26.5    4500  0
26.5    4600  0
26.5    4700  0
26.5    4800  0
26.5    4900  0
26.5    5000  0
26.5    5100  0
26.5    5200  0
26.5    5300  0
26.5    5400  0
26.5    5500  0
26.5    5600  0
26.5    5700  0
26.5    5800  0
26.5    5900  0
26.5    6000  0
26.5    6100  0
26.5    6200  0
26.5    6300  0
26.5    6400  0
26.5    6500  0
26.5    6600  0
26.5    6700  0
26.5    6800  0
26.5    6900  0
26.5    7000  0
26.5    7100  0
26.5    7200  0
26.5    7300  0
26.5    7400  0
26.5    7500  0
26.5    7600  0
26.5    7700  0
26.5    7800  0
26.5    7900  0
26.5    8000  0
26.5    8100  0
26.5    8200  0
26.5    8300  0
26.5    8400  0
26.5    8500  0
26.5    8600  0
26.5    8700  0
26.5    8800  0
26.5    8900  0
26.5    9000  0
26.5    9100  0
26.5    9200  0
26.5    9300  0
26.5    9400  0
26.5    9500  0
26.5    9600  0
26.5    9700  0
26.5    9800  0
26.5    9900  0
27    1000  0.163333
27    1100  0.00133333
27    1200  0
27    1300  0
27    1400  0
27    1500  0
27    1600  0
27    1700  0
27    1800  0
27    1900  0
27    2000  0
27    2100  0
27    2200  0
27    2300  0
27    2400  0
27    2500  0
27    2600  0
27    2700  0
27    2800  0
27    2900  0
27    3000  0
27    3100  0
27    3200  0
27    3300  0
27    3400  0
27    3500  0
27    3600  0
27    3700  0
27    3800  0
27    3900  0
27    4000  0
27    4100  0
27    4200  0
27    4300  0
27    4400  0
27    4500  0
27    4600  0
27    4700  0
27    4800  0
27    4900  0
27    5000  0
27    5100  0
27    5200  0
27    5300  0
27    5400  0
27    5500  0
27    5600  0
27    5700  0
27    5800  0
27    5900  0
27    6000  0
27    6100  0
27    6200  0
27    6300  0
27    6400  0
27    6500  0
27    6600  0
27    6700  0
27    6800  0
27    6900  0
27    7000  0
27    7100  0
27    7200  0
27    7300  0
27    7400  0
27    7500  0
27    7600  0
27    7700  0
27    7800  0
27    7900  0
27    8000  0
27    8100  0
27    8200  0
27    8300  0
27    8400  0
27    8500  0
27    8600  0
27    8700  0
27    8800  0
27    8900  0
27    9000  0
27    9100  0
27    9200  0
27    9300  0
27    9400  0
27    9500  0
27    9600  0
27    9700  0
27    9800  0
27    9900  0
27.5    1000  0.137333
27.5    1100  0.001
27.5    1200  0.000333333
27.5    1300  0
27.5    1400  0
27.5    1500  0
27.5    1600  0
27.5    1700  0
27.5    1800  0
27.5    1900  0
27.5    2000  0
27.5    2100  0
27.5    2200  0
27.5    2300  0
27.5    2400  0
27.5    2500  0
27.5    2600  0
27.5    2700  0
27.5    2800  0
27.5    2900  0
27.5    3000  0
27.5    3100  0
27.5    3200  0
27.5    3300  0
27.5    3400  0
27.5    3500  0
27.5    3600  0
27.5    3700  0
27.5    3800  0
27.5    3900  0
27.5    4000  0
27.5    4100  0
27.5    4200  0
27.5    4300  0
27.5    4400  0
27.5    4500  0
27.5    4600  0
27.5    4700  0
27.5    4800  0
27.5    4900  0
27.5    5000  0
27.5    5100  0
27.5    5200  0
27.5    5300  0
27.5    5400  0
27.5    5500  0
27.5    5600  0
27.5    5700  0
27.5    5800  0
27.5    5900  0
27.5    6000  0
27.5    6100  0
27.5    6200  0
27.5    6300  0
27.5    6400  0
27.5    6500  0
27.5    6600  0
27.5    6700  0
27.5    6800  0
27.5    6900  0
27.5    7000  0
27.5    7100  0
27.5    7200  0
27.5    7300  0
27.5    7400  0
27.5    7500  0
27.5    7600  0
27.5    7700  0
27.5    7800  0
27.5    7900  0
27.5    8000  0
27.5    8100  0
27.5    8200  0
27.5    8300  0
27.5    8400  0
27.5    8500  0
27.5    8600  0
27.5    8700  0
27.5    8800  0
27.5    8900  0
27.5    9000  0
27.5    9100  0
27.5    9200  0
27.5    9300  0
27.5    9400  0
27.5    9500  0
27.5    9600  0
27.5    9700  0
27.5    9800  0
27.5    9900  0
28    1000  0.103333
28    1100  0.001
28    1200  0
28    1300  0
28    1400  0
28    1500  0
28    1600  0
28    1700  0
28    1800  0
28    1900  0
28    2000  0
28    2100  0
28    2200  0
28    2300  0
28    2400  0
28    2500  0
28    2600  0
28    2700  0
28    2800  0
28    2900  0
28    3000  0
28    3100  0
28    3200  0
28    3300  0
28    3400  0
28    3500  0
28    3600  0
28    3700  0
28    3800  0
28    3900  0
28    4000  0
28    4100  0
28    4200  0
28    4300  0
28    4400  0
28    4500  0
28    4600  0
28    4700  0
28    4800  0
28    4900  0
28    5000  0
28    5100  0
28    5200  0
28    5300  0
28    5400  0
28    5500  0
28    5600  0
28    5700  0
28    5800  0
28    5900  0
28    6000  0
28    6100  0
28    6200  0
28    6300  0
28    6400  0
28    6500  0
28    6600  0
28    6700  0
28    6800  0
28    6900  0
28    7000  0
28    7100  0
28    7200  0
28    7300  0
28    7400  0
28    7500  0
28    7600  0
28    7700  0
28    7800  0
28    7900  0
28    8000  0
28    8100  0
28    8200  0
28    8300  0
28    8400  0
28    8500  0
28    8600  0
28    8700  0
28    8800  0
28    8900  0
28    9000  0
28    9100  0
28    9200  0
28    9300  0
28    9400  0
28    9500  0
28    9600  0
28    9700  0
28    9800  0
28    9900  0
28.5    1000  0.081
28.5    1100  0.001
28.5    1200  0.000333333
28.5    1300  0
28.5    1400  0
28.5    1500  0
28.5    1600  0
28.5    1700  0
28.5    1800  0
28.5    1900  0
28.5    2000  0
28.5    2100  0
28.5    2200  0
28.5    2300  0
28.5    2400  0
28.5    2500  0
28.5    2600  0
28.5    2700  0
28.5    2800  0
28.5    2900  0
28.5    3000  0
28.5    3100  0
28.5    3200  0
28.5    3300  0
28.5    3400  0
28.5    3500  0
28.5    3600  0
28.5    3700  0
28.5    3800  0
28.5    3900  0
28.5    4000  0
28.5    4100  0
28.5    4200  0
28.5    4300  0
28.5    4400  0
28.5    4500  0
28.5    4600  0
28.5    4700  0
28.5    4800  0
28.5    4900  0
28.5    5000  0
28.5    5100  0
28.5    5200  0
28.5    5300  0
28.5    5400  0
28.5    5500  0
28.5    5600  0
28.5    5700  0
28.5    5800  0
28.5    5900  0
28.5    6000  0
28.5    6100  0
28.5    6200  0
28.5    6300  0
28.5    6400  0
28.5    6500  0
28.5    6600  0
28.5    6700  0
28.5    6800  0
28.5    6900  0
28.5    7000  0
28.5    7100  0
28.5    7200  0
28.5    7300  0
28.5    7400  0
28.5    7500  0
28.5    7600  0
28.5    7700  0
28.5    7800  0
28.5    7900  0
28.5    8000  0
28.5    8100  0
28.5    8200  0
28.5    8300  0
28.5    8400  0
28.5    8500  0
28.5    8600  0
28.5    8700  0
28.5    8800  0
28.5    8900  0
28.5    9000  0
28.5    9100  0
28.5    9200  0
28.5    9300  0
28.5    9400  0
28.5    9500  0
28.5    9600  0
28.5    9700  0
28.5    9800  0
28.5    9900  0
29    1000  0.0626667
29    1100  0.000333333
29    1200  0
29    1300  0
29    1400  0
29    1500  0
29    1600  0
29    1700  0
29    1800  0
29    1900  0
29    2000  0
29    2100  0
29    2200  0
29    2300  0
29    2400  0
29    2500  0
29    2600  0
29    2700  0
29    2800  0
29    2900  0
29    3000  0
29    3100  0
29    3200  0
29    3300  0
29    3400  0
29    3500  0
29    3600  0
29    3700  0
29    3800  0
29    3900  0
29    4000  0
29    4100  0
29    4200  0
29    4300  0
29    4400  0
29    4500  0
29    4600  0
29    4700  0
29    4800  0
29    4900  0
29    5000  0
29    5100  0
29    5200  0
29    5300  0
29    5400  0
29    5500  0
29    5600  0
29    5700  0
29    5800  0
29    5900  0
29    6000  0
29    6100  0
29    6200  0
29    6300  0
29    6400  0
29    6500  0
29    6600  0
29    6700  0
29    6800  0
29    6900  0
29    7000  0
29    7100  0
29    7200  0
29    7300  0
29    7400  0
29    7500  0
29    7600  0
29    7700  0
29    7800  0
29    7900  0
29    8000  0
29    8100  0
29    8200  0
29    8300  0
29    8400  0
29    8500  0
29    8600  0
29    8700  0
29    8800  0
29    8900  0
29    9000  0
29    9100  0
29    9200  0
29    9300  0
29    9400  0
29    9500  0
29    9600  0
29    9700  0
29    9800  0
29    9900  0
29.5    1000  0.046
29.5    1100  0.000333333
29.5    1200  0
29.5    1300  0
29.5    1400  0
29.5    1500  0
29.5    1600  0
29.5    1700  0
29.5    1800  0
29.5    1900  0
29.5    2000  0
29.5    2100  0
29.5    2200  0
29.5    2300  0
29.5    2400  0
29.5    2500  0
29.5    2600  0
29.5    2700  0
29.5    2800  0
29.5    2900  0
29.5    3000  0
29.5    3100  0
29.5    3200  0
29.5    3300  0
29.5    3400  0
29.5    3500  0
29.5    3600  0
29.5    3700  0
29.5    3800  0
29.5    3900  0
29.5    4000  0
29.5    4100  0
29.5    4200  0
29.5    4300  0
29.5    4400  0
29.5    4500  0
29.5    4600  0
29.5    4700  0
29.5    4800  0
29.5    4900  0
29.5    5000  0
29.5    5100  0
29.5    5200  0
29.5    5300  0
29.5    5400  0
29.5    5500  0
29.5    5600  0
29.5    5700  0
29.5    5800  0
29.5    5900  0
29.5    6000  0
29.5    6100  0
29.5    6200  0
29.5    6300  0
29.5    6400  0
29.5    6500  0
29.5    6600  0
29.5    6700  0
29.5    6800  0
29.5    6900  0
29.5    7000  0
29.5    7100  0
29.5    7200  0
29.5    7300  0
29.5    7400  0
29.5    7500  0
29.5    7600  0
29.5    7700  0
29.5    7800  0
29.5    7900  0
29.5    8000  0
29.5    8100  0
29.5    8200  0
29.5    8300  0
29.5    8400  0
29.5    8500  0
29.5    8600  0
29.5    8700  0
29.5    8800  0
29.5    8900  0
29.5    9000  0
29.5    9100  0
29.5    9200  0
29.5    9300  0
29.5    9400  0
29.5    9500  0
29.5    9600  0
29.5    9700  0
29.5    9800  0
29.5    9900  0
30    1000  0.0376667
30    1100  0
30    1200  0
30    1300  0
30    1400  0
30    1500  0
30    1600  0
30    1700  0
30    1800  0
30    1900  0
30    2000  0
30    2100  0
30    2200  0
30    2300  0
30    2400  0
30    2500  0
30    2600  0
30    2700  0
30    2800  0
30    2900  0
30    3000  0
30    3100  0
30    3200  0
30    3300  0
30    3400  0
30    3500  0
30    3600  0
30    3700  0
30    3800  0
30    3900  0
30    4000  0
30    4100  0
30    4200  0
30    4300  0
30    4400  0
30    4500  0
30    4600  0
30    4700  0
30    4800  0
30    4900  0
30    5000  0
30    5100  0
30    5200  0
30    5300  0
30    5400  0
30    5500  0
30    5600  0
30    5700  0
30    5800  0
30    5900  0
30    6000  0
30    6100  0
30    6200  0
30    6300  0
30    6400  0
30    6500  0
30    6600  0
30    6700  0
30    6800  0
30    6900  0
30    7000  0
30    7100  0
30    7200  0
30    7300  0
30    7400  0
30    7500  0
30    7600  0
30    7700  0
30    7800  0
30    7900  0
30    8000  0
30    8100  0
30    8200  0
30    8300  0
30    8400  0
